Frame Number,Moving Density,Queue Density
1374,0,4889
1375,0,4889
1376,0,4894
1377,0,4896
1378,0,4886
1379,0,4889
1380,0,4889
1381,2,4900
1382,0,4901
1383,0,4896
1384,0,4892
1385,0,4893
1386,3,4847
1387,0,4849
1388,0,4868
1389,0,4872
1390,0,4875
1391,0,4879
1392,0,4871
1393,0,4880
1394,0,4875
1395,0,4886
1396,0,4879
1397,0,4869
1398,0,4865
1399,0,4870
1400,0,4865
1401,0,4855
1402,0,4855
1403,0,4869
1404,0,4863
1405,0,4866
1406,0,4863
1407,0,4868
1408,0,4856
1409,0,4861
1410,0,4860
1411,8,4778
1412,0,4800
1413,0,4804
1414,0,4816
1415,0,4817
1416,0,4818
1417,0,4811
1418,0,4821
1419,0,4819
1420,0,4822
1421,0,4835
1422,0,4836
1423,0,4836
1424,0,4838
1425,0,4821
1426,0,4826
1427,0,4834
1428,0,4833
1429,2,4828
1430,0,4811
1431,0,4826
1432,0,4829
1433,0,4838
1434,0,4813
1435,0,4831
1436,4,4762
1437,0,4774
1438,2,4768
1439,0,4767
1440,0,4792
1441,0,4819
1442,0,4806
1443,0,4818
1444,0,4789
1445,0,4797
1446,0,4823
1447,0,4837
1448,0,4817
1449,0,4811
1450,0,4828
1451,0,4845
1452,1,4864
1453,0,4879
1454,0,4862
1455,0,4838
1456,0,4829
1457,2,4868
1458,0,4878
1459,0,4847
1460,0,4819
1461,0,4832
1462,4,4856
1463,0,4868
1464,0,4892
1465,2,4931
1466,1,4924
1467,0,4938
1468,11,4936
1469,1,4948
1470,7,4977
1471,7,4949
1472,0,4900
1473,11,4933
1474,15,4937
1475,8,4966
1476,29,4948
1477,36,4906
1478,2,4889
1479,31,4804
1480,60,4819
1481,0,4796
1482,16,4735
1483,63,4695
1484,1,4670
1485,63,4626
1486,99,4598
1487,0,4554
1488,94,4499
1489,112,4413
1490,6,4373
1491,95,4284
1492,94,4212
1493,0,4179
1494,82,4130
1495,158,4153
1496,0,4152
1497,170,4082
1498,207,4097
1499,2,4112
1500,136,4145
1501,175,4140
1502,4,4195
1503,156,4222
1504,119,4271
1505,2,4291
1506,57,4328
1507,105,4322
1508,1,4361
1509,138,4360
1510,85,4394
1511,4,4403
1512,79,4428
1513,91,4468
1514,12,4506
1515,148,4568
1516,161,4531
1517,9,4527
1518,220,4569
1519,274,4603
1520,6,4592
1521,267,4558
1522,324,4590
1523,2,4546
1524,361,4622
1525,366,4570
1526,12,4562
1527,402,4542
1528,318,4497
1529,11,4490
1530,308,4455
1531,281,4466
1532,1,4391
1533,348,4401
1534,413,4339
1535,5,4374
1536,323,4289
1537,318,4356
1538,6,4349
1539,319,4320
1540,430,4342
1541,7,4341
1542,394,4359
1543,412,4415
1544,5,4420
1545,401,4422
1546,392,4445
1547,4,4497
1548,396,4460
1549,446,4392
1550,21,4358
1551,411,4315
1552,374,4283
1553,13,4283
1554,430,4170
1555,431,4238
1556,0,4262
1557,516,4325
1558,505,4334
1559,7,4396
1560,575,4507
1561,504,4585
1562,10,4593
1563,504,4631
1564,415,4602
1565,14,4572
1566,494,4523
1567,559,4475
1568,3,4443
1569,506,4343
1570,572,4372
1571,10,4362
1572,637,4372
1573,717,4425
1574,16,4489
1575,831,4472
1576,874,4499
1577,13,4454
1578,751,4402
1579,800,4363
1580,42,4394
1581,868,4456
1582,918,4488
1583,3,4500
1584,982,4515
1585,825,4625
1586,43,4616
1587,789,4628
1588,690,4669
1589,31,4697
1590,732,4661
1591,676,4708
1592,17,4717
1593,601,4743
1594,607,4723
1595,30,4704
1596,557,4770
1597,555,4808
1598,20,4845
1599,573,4811
1600,508,4927
1601,68,4886
1602,557,4975
1603,547,4977
1604,64,5034
1605,468,4943
1606,501,4836
1607,52,4813
1608,603,4745
1609,617,4718
1610,62,4734
1611,606,4726
1612,513,4730
1613,66,4775
1614,456,4873
1615,441,4945
1616,83,4977
1617,443,4938
1618,352,4860
1619,44,4854
1620,333,4829
1621,350,4821
1622,33,4842
1623,460,4662
1624,535,4579
1625,60,4584
1626,460,4457
1627,469,4375
1628,65,4353
1629,545,4306
1630,537,4277
1631,148,4335
1632,420,4324
1633,482,4425
1634,142,4495
1635,384,4598
1636,392,4532
1637,125,4515
1638,334,4585
1639,401,4635
1640,160,4636
1641,347,4607
1642,340,4622
1643,172,4580
1644,366,4529
1645,355,4479
1646,92,4438
1647,377,4387
1648,470,4358
1649,117,4357
1650,428,4427
1651,465,4300
1652,98,4318
1653,452,4375
1654,461,4385
1655,97,4419
1656,471,4399
1657,463,4466
1658,110,4483
1659,382,4487
1660,378,4457
1661,106,4444
1662,421,4453
1663,481,4435
1664,83,4432
1665,352,4328
1666,325,4327
1667,136,4365
1668,282,4467
1669,312,4443
1670,162,4408
1671,324,4350
1672,297,4297
1673,165,4297
1674,302,4327
1675,220,4330
1676,132,4341
1677,213,4421
1678,235,4449
1679,85,4415
1680,217,4283
1681,195,4196
1682,132,4162
1683,326,4053
1684,269,3909
1685,91,3893
1686,193,3765
1687,232,3716
1688,97,3773
1689,235,3955
1690,270,4092
1691,110,4136
1692,235,4178
1693,156,4215
1694,116,4251
1695,149,4315
1696,256,4321
1697,129,4328
1698,243,4374
1699,189,4356
1700,164,4373
1701,246,4379
1702,202,4355
1703,169,4434
1704,178,4366
1705,147,4441
1706,205,4437
1707,270,4473
1708,156,4387
1709,246,4433
1710,225,4418
1711,166,4301
1712,203,4265
1713,191,4294
1714,196,4321
1715,299,4348
1716,257,4370
1717,206,4422
1718,130,4448
1719,237,4454
1720,244,4348
1721,152,4251
1722,310,4285
1723,376,4308
1724,218,4298
1725,298,4273
1726,282,4270
1727,192,4262
1728,224,4224
1729,230,4182
1730,149,4131
1731,197,4213
1732,204,4221
1733,155,4240
1734,198,4250
1735,225,4213
1736,63,4168
1737,161,4079
1738,228,4035
1739,134,4091
1740,168,4054
1741,185,3982
1742,131,4011
1743,102,4043
1744,121,4040
1745,84,4032
1746,149,4001
1747,148,3991
1748,35,3933
1749,148,3816
1750,99,3899
1751,90,3861
1752,137,3779
1753,148,3783
1754,90,3754
1755,169,3747
1756,174,3832
1757,156,3862
1758,164,4007
1759,189,4041
1760,112,4042
1761,200,4137
1762,240,4149
1763,112,4143
1764,151,4216
1765,177,4272
1766,206,4272
1767,209,4398
1768,176,4413
1769,253,4427
1770,234,4389
1771,118,4363
1772,222,4329
1773,152,4361
1774,107,4348
1775,168,4346
1776,152,4330
1777,160,4303
1778,312,4344
1779,204,4356
1780,223,4203
1781,270,4144
1782,160,4128
1783,220,4098
1784,135,4105
1785,165,4116
1786,120,4119
1787,106,4095
1788,107,4121
1789,166,4141
1790,84,4134
1791,186,4165
1792,146,4187
1793,32,4204
1794,181,4263
1795,115,4323
1796,83,4290
1797,179,4204
1798,177,4175
1799,133,4238
1800,149,4371
1801,181,4391
1802,56,4442
1803,150,4351
1804,104,4345
1805,77,4272
1806,165,4321
1807,125,4316
1808,106,4377
1809,266,4450
1810,222,4329
1811,124,4373
1812,234,4400
1813,169,4448
1814,146,4465
1815,231,4465
1816,175,4393
1817,130,4424
1818,166,4372
1819,183,4415
1820,163,4427
1821,138,4414
1822,173,4440
1823,221,4531
1824,173,4518
1825,225,4465
1826,197,4418
1827,318,4387
1828,229,4393
1829,308,4406
1830,200,4437
1831,195,4355
1832,273,4344
1833,137,4413
1834,215,4336
1835,251,4349
1836,118,4292
1837,124,4282
1838,249,4218
1839,151,4247
1840,206,4270
1841,184,4299
1842,196,4423
1843,138,4450
1844,130,4474
1845,128,4458
1846,86,4360
1847,53,4307
1848,70,4267
1849,87,4284
1850,93,4266
1851,51,4248
1852,75,4262
1853,62,4254
1854,76,4323
1855,68,4367
1856,52,4375
1857,97,4402
1858,66,4476
1859,46,4502
1860,95,4578
1861,80,4625
1862,73,4592
1863,64,4579
1864,52,4491
1865,47,4439
