Frame Number,Moving Density,Queue Density
800,100,4649
801,25,4655
802,287,4708
803,119,4750
804,8,4754
805,93,4773
806,67,4797
807,18,4810
808,401,4826
809,80,4846
810,0,4854
811,9,4884
812,53,4890
813,0,4919
814,8,4924
815,4,4935
816,0,4934
817,10,4937
818,0,4940
819,0,4941
820,7,4903
821,20,4891
822,0,4887
823,0,4875
824,0,4887
825,0,4896
826,4,4917
827,0,4920
828,0,4918
829,3,4906
830,0,4917
831,0,4932
832,0,4944
833,0,4932
834,0,4934
835,0,4937
836,0,4917
837,0,4916
838,0,4922
839,0,4921
840,0,4921
841,0,4938
842,0,4939
843,0,4943
844,0,4936
845,5,4921
846,0,4940
847,0,4944
848,0,4943
849,0,4940
850,0,4951
851,0,4948
852,0,4943
853,0,4940
854,0,4945
855,0,4936
856,0,4942
857,0,4953
858,0,4950
859,0,4957
860,0,4956
861,0,4957
862,0,4952
863,0,4946
864,0,4954
865,0,4964
866,0,4959
867,0,4964
868,0,4964
869,0,4955
870,11,4919
871,0,4923
872,0,4938
873,0,4949
874,0,4938
875,0,4946
876,0,4947
877,0,4940
878,0,4951
879,0,4963
880,16,4959
881,0,4962
882,0,4951
883,0,4944
884,0,4935
885,0,4936
886,0,4937
887,0,4947
888,0,4952
889,0,4959
890,0,4959
891,0,4950
892,0,4946
893,46,4958
894,0,4956
895,0,4967
896,0,4977
897,0,4975
898,0,4981
899,0,4975
900,0,4975
901,0,4977
902,0,4975
903,0,4958
904,0,4964
905,3,4959
906,0,4947
907,0,4945
908,0,4928
909,0,4936
910,0,4926
911,0,4936
912,0,4940
913,0,4942
914,0,4933
915,0,4922
916,0,4933
917,0,4925
918,0,4915
919,0,4917
920,0,4908
921,0,4914
922,0,4906
923,0,4905
924,0,4906
925,0,4900
926,0,4885
927,0,4882
928,0,4886
929,0,4883
930,3,4869
931,0,4858
932,0,4873
933,0,4869
934,0,4871
935,0,4860
936,0,4865
937,0,4864
938,0,4855
939,0,4859
940,0,4855
941,3,4856
942,0,4866
943,0,4873
944,0,4863
945,0,4858
946,0,4865
947,0,4869
948,0,4872
949,0,4887
950,0,4887
951,0,4893
952,0,4892
953,0,4895
954,0,4894
955,0,4874
956,0,4877
957,0,4871
958,0,4869
959,0,4862
960,0,4869
961,0,4891
962,0,4903
963,0,4907
964,0,4909
965,0,4921
966,0,4908
967,0,4907
968,0,4920
969,0,4924
970,0,4930
971,0,4937
972,0,4933
973,0,4943
974,1,4932
975,0,4927
976,0,4919
977,0,4911
978,0,4922
979,0,4918
980,0,4874
981,0,4893
982,0,4883
983,0,4897
984,0,4883
985,1,4888
986,0,4893
987,0,4894
988,0,4895
989,0,4897
990,0,4893
991,0,4889
992,0,4893
993,0,4892
994,0,4887
995,0,4878
996,0,4881
997,0,4881
998,0,4885
999,0,4891
1000,0,4894
1001,0,4912
1002,0,4919
1003,0,4930
1004,0,4928
1005,0,4892
1006,0,4907
1007,0,4906
1008,0,4905
1009,0,4911
1010,0,4907
1011,25,4865
1012,0,4863
1013,0,4870
1014,0,4866
1015,0,4869
1016,0,4869
1017,10,4884
1018,0,4885
1019,0,4862
1020,0,4860
1021,0,4865
1022,0,4861
1023,0,4476
1024,0,4868
1025,0,4863
1026,0,4885
1027,4,4871
1028,0,4879
1029,0,4889
1030,0,4886
1031,0,4890
1032,0,4903
1033,0,4895
1034,0,4890
1035,0,4889
1036,0,4861
1037,0,4860
1038,0,4867
1039,2,4867
1040,0,4863
1041,0,4865
1042,3,4863
1043,0,4869
1044,0,4873
1045,0,4872
1046,0,4872
1047,0,4879
1048,0,4885
1049,0,4882
1050,0,4873
1051,0,4892
1052,0,4894
1053,0,4901
1054,0,4910
1055,0,4904
1056,0,4904
1057,0,4913
1058,0,4915
1059,0,4919
1060,0,4915
1061,9,4883
1062,0,4872
1063,0,4872
1064,0,4866
1065,0,4873
1066,0,4876
1067,0,4883
1068,0,4879
1069,0,4870
1070,0,4875
1071,0,4871
1072,0,4878
1073,0,4877
1074,0,4879
1075,0,4884
1076,0,4891
1077,0,4888
1078,0,4884
1079,0,4896
1080,0,4896
1081,0,4895
1082,0,4895
1083,0,4888
1084,0,4889
1085,0,4899
1086,2,4870
1087,0,4867
1088,0,4865
1089,0,4863
1090,0,4860
1091,0,4858
1092,0,4866
1093,0,4867
1094,0,4864
1095,0,4863
1096,0,4870
1097,12,4874
1098,0,4880
1099,30,4887
1100,0,4888
1101,2,4886
1102,0,4885
1103,0,4899
1104,83,4892
1105,120,4897
1106,0,4899
1107,0,4910
1108,0,4898
1109,0,4903
1110,0,4907
1111,134,4893
1112,0,4903
1113,75,4894
1114,5,4883
1115,0,4880
1116,0,4880
1117,0,4882
1118,55,4886
1119,118,4890
1120,0,4885
1121,0,4890
1122,4,4886
1123,0,4887
1124,11,4886
1125,0,4883
1126,0,4880
1127,0,4876
1128,0,4893
1129,0,4887
1130,0,4881
1131,36,4868
1132,0,4881
1133,0,4873
1134,0,4891
1135,0,4903
1136,1,4915
1137,0,4904
1138,0,4905
1139,10,4895
1140,0,4913
1141,0,4909
1142,0,4899
1143,0,4920
1144,0,4926
